TRUE_TIME,TIME,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,R_VALUE,AREA_ACR
2013.10.30_19:24:00_TAI,75.6,1.314550e+21,34.577,150.085,146.670,67.497,0.37089708,2.469825e+12,-0.00329326,111.354,7.288,5.612660e+11,2.088809e+03,6.138929e+21,25.244,8.043,2.716,113.498978
2013.10.30_19:36:00_TAI,75.8,1.327963e+21,32.805,150.079,146.597,67.545,0.52484727,2.451842e+12,-0.00528542,113.607,11.538,6.257244e+11,2.043619e+03,5.924698e+21,24.271,6.047,2.622,114.711861
2013.10.30_19:48:00_TAI,76.0,1.336413e+21,32.409,152.628,149.017,66.851,0.54872102,2.320112e+12,-0.00584636,109.792,12.710,6.393079e+11,1.999010e+03,5.771477e+21,23.579,6.486,2.167,114.583008
2013.10.30_20:00:00_TAI,76.2,1.304992e+21,31.697,156.793,153.736,68.033,0.51015466,2.285745e+12,-0.00713502,110.506,14.698,7.873047e+11,2.089867e+03,5.717396e+21,23.401,5.243,2.229,113.430534
2013.10.30_20:12:00_TAI,76.4,1.277860e+21,32.694,155.304,151.382,69.368,0.51770854,2.250812e+12,-0.00972270,106.326,19.718,1.218988e+12,2.055740e+03,5.536670e+21,23.131,4.093,1.855,110.196625
2013.10.30_20:24:00_TAI,76.6,1.258589e+21,32.493,155.749,152.431,68.556,0.32887140,2.150408e+12,-0.00681222,104.829,13.304,7.464833e+11,2.168333e+03,5.623942e+21,23.543,5.018,2.125,110.150185
2013.10.30_20:36:00_TAI,76.8,1.295548e+21,33.487,157.424,153.280,69.985,0.34316677,2.365598e+12,-0.00874394,110.970,18.144,9.840085e+11,2.096723e+03,5.777922e+21,23.691,6.651,2.573,110.112305
2013.10.30_20:48:00_TAI,77.0,1.274024e+21,34.287,154.765,150.954,70.292,0.70780873,2.337313e+12,-0.01046868,108.863,21.377,1.055294e+12,2.184429e+03,5.923880e+21,24.537,7.542,2.717,111.576050
2013.10.30_21:00:00_TAI,77.2,1.332180e+21,34.769,150.839,147.178,68.410,0.46103144,2.399707e+12,-0.00991700,110.771,21.629,9.353814e+11,2.145714e+03,6.214983e+21,24.908,7.795,2.469,113.759407
2013.10.30_21:12:00_TAI,77.4,1.294162e+21,35.603,150.352,147.995,68.402,0.59355074,2.280179e+12,-0.00738145,104.957,15.531,8.305227e+11,2.075850e+03,5.800351e+21,25.077,7.652,2.463,111.980896
2013.10.30_21:24:00_TAI,77.6,1.291710e+21,33.490,155.613,152.388,70.710,0.52768612,2.210754e+12,-0.00874240,103.731,17.878,9.399575e+11,2.097295e+03,5.695942e+21,23.959,6.259,2.346,110.909615
2013.10.30_21:36:00_TAI,77.8,1.252348e+21,33.499,156.611,153.048,72.185,0.50032508,2.160456e+12,-0.00928329,99.646,18.474,9.316814e+11,2.066812e+03,5.462188e+21,23.895,6.985,1.846,108.442726
2013.10.30_21:48:00_TAI,78.0,1.266826e+21,35.877,153.157,149.364,71.039,-0.11973053,2.275096e+12,-0.00859872,106.228,17.739,8.859841e+11,2.142569e+03,5.870113e+21,25.193,9.743,1.845,107.718239
2013.10.30_22:00:00_TAI,78.2,1.231625e+21,37.232,150.921,147.576,69.222,0.09007733,2.257854e+12,-0.00871209,103.923,17.877,8.843377e+11,2.221617e+03,6.054233e+21,26.949,12.671,2.152,109.184395
2013.10.30_22:12:00_TAI,78.4,1.219277e+21,36.783,154.916,152.570,70.204,0.73676044,2.178076e+12,-0.00762979,102.189,15.092,7.555197e+11,2.204541e+03,5.791044e+21,26.285,11.223,2.209,110.007149
2013.10.30_22:24:00_TAI,78.6,1.271771e+21,36.811,151.572,149.463,68.748,0.19533244,2.356374e+12,-0.00704799,109.264,14.787,6.803430e+11,2.278185e+03,6.347563e+21,26.414,11.535,2.300,109.495918
2013.10.30_22:36:00_TAI,78.8,1.271956e+21,36.459,158.531,155.975,72.424,-0.08636720,2.448013e+12,-0.00535183,114.935,11.185,3.198311e+11,2.312672e+03,6.419079e+21,26.315,9.952,2.927,107.974640
2013.10.30_22:48:00_TAI,79.0,1.226226e+21,37.441,155.361,153.373,72.624,0.00610610,2.448291e+12,-0.00352927,109.242,7.302,7.289924e+10,2.443594e+03,6.714320e+21,27.608,13.533,2.893,109.926895
2013.10.30_23:00:00_TAI,79.2,1.195131e+21,37.658,150.732,149.530,70.544,0.23740570,2.417079e+12,-0.00461741,106.630,9.406,3.951068e+11,2.377350e+03,6.431269e+21,28.016,14.040,3.064,109.291962
2013.10.30_23:12:00_TAI,79.4,1.209543e+21,38.781,146.651,145.380,69.953,-0.15833819,2.427096e+12,-0.00428661,105.391,9.058,2.027962e+11,2.365993e+03,6.639350e+21,28.807,14.813,2.942,109.103050
2013.10.30_23:24:00_TAI,79.6,1.200551e+21,42.955,138.031,135.708,67.551,-0.20517707,2.693723e+12,-0.00441989,108.303,10.104,2.431912e+11,2.612994e+03,7.932812e+21,32.615,21.741,2.888,111.156967
2013.10.30_23:36:00_TAI,79.8,1.221840e+21,41.557,138.182,139.000,65.849,0.01043770,2.693413e+12,-0.00396047,113.475,8.935,1.293705e+11,2.633604e+03,7.890457e+21,32.357,21.232,2.980,110.832672
2013.10.30_23:48:00_TAI,80.0,1.217763e+21,44.089,138.029,136.929,67.162,0.49813753,3.005889e+12,-0.00305511,122.032,7.192,6.080176e+11,2.616249e+03,8.178961e+21,33.977,23.492,2.686,108.954155
2013.10.31_00:00:00_TAI,80.2,1.260008e+21,39.935,140.909,138.974,68.306,0.07224634,2.859843e+12,-0.00040549,121.939,0.934,3.635439e+11,2.483305e+03,7.598453e+21,30.888,18.359,3.114,111.628342
2013.10.31_00:12:00_TAI,80.4,1.272185e+21,42.433,137.793,136.843,66.331,0.49539486,2.799498e+12,-0.00231214,117.953,5.475,6.082907e+11,2.560262e+03,8.051535e+21,32.349,20.186,2.742,108.826317
2013.10.31_00:24:00_TAI,80.6,1.340903e+21,42.388,133.386,133.373,64.249,0.03476720,2.979060e+12,0.00170909,120.835,4.358,5.984329e+11,2.552365e+03,8.643617e+21,32.516,21.451,2.752,110.968239
2013.10.31_00:36:00_TAI,80.8,1.337459e+21,43.298,131.424,130.366,63.787,0.09820314,2.857784e+12,-0.00136003,118.203,3.461,1.924722e+11,2.612234e+03,8.832485e+21,32.592,21.249,2.807,110.731842
2013.10.31_00:48:00_TAI,81.0,1.355400e+21,41.868,135.595,135.723,66.756,-0.00350928,2.994687e+12,-0.00220104,126.843,5.551,2.738192e+11,2.658653e+03,8.904700e+21,32.226,20.658,2.642,110.227997
2013.10.31_01:00:00_TAI,81.2,1.380085e+21,43.614,129.525,129.563,64.942,0.46772537,3.157766e+12,0.00202030,127.989,5.319,8.607067e+11,2.639017e+03,9.227957e+21,33.710,23.130,2.940,110.169884
2013.10.31_01:12:00_TAI,81.4,1.443255e+21,44.663,125.751,125.334,64.041,0.47580636,3.386141e+12,-0.00188830,132.710,5.418,7.079154e+11,2.635899e+03,1.004319e+22,34.711,25.410,2.659,113.330513
2013.10.31_01:24:00_TAI,81.6,1.525991e+21,46.530,123.572,122.206,64.559,0.67523152,3.743693e+12,0.00216266,147.681,6.819,1.104092e+12,2.850965e+03,1.193791e+22,36.396,28.957,3.048,112.052887
2013.10.31_01:36:00_TAI,81.8,1.515329e+21,45.999,123.749,122.986,65.314,0.60579175,3.587315e+12,0.00294058,145.722,8.886,9.494112e+11,2.939704e+03,1.179806e+22,35.973,26.473,3.109,112.389305
2013.10.31_01:48:00_TAI,82.0,1.549875e+21,45.344,123.815,123.351,65.304,0.36590368,3.613040e+12,0.00342222,150.563,10.397,5.764993e+11,3.023014e+03,1.219665e+22,36.030,28.670,3.128,115.688232
2013.10.31_02:00:00_TAI,82.2,1.628002e+21,44.360,127.540,125.678,66.560,0.37786496,3.808227e+12,0.00225025,158.393,7.100,6.182834e+11,3.042687e+03,1.274879e+22,34.743,26.117,3.103,115.896088
2013.10.31_02:12:00_TAI,82.4,1.635269e+21,46.956,124.742,125.609,66.277,0.31549436,3.995499e+12,0.00432033,166.388,14.140,1.054215e+12,3.251505e+03,1.413328e+22,36.130,27.223,3.080,120.051117
2013.10.31_02:24:00_TAI,82.6,1.685640e+21,45.450,129.343,130.306,69.060,0.23487639,4.073783e+12,0.00448353,181.271,14.477,5.914419e+11,3.473643e+03,1.489587e+22,35.657,26.850,3.380,120.386650
2013.10.31_02:36:00_TAI,82.8,1.732178e+21,45.431,128.455,128.889,69.187,0.31601673,4.184882e+12,0.00214949,184.398,7.089,9.330923e+11,3.517955e+03,1.540825e+22,35.637,28.138,3.287,120.385529
2013.10.31_02:48:00_TAI,83.0,1.756415e+21,46.873,121.963,121.738,65.757,0.44925323,4.130265e+12,0.00302451,187.028,10.416,8.024769e+11,3.425945e+03,1.566953e+22,36.338,29.501,3.058,120.011574
2013.10.31_03:00:00_TAI,83.2,1.838361e+21,45.712,122.345,121.711,66.311,0.14588478,4.342053e+12,0.00536018,198.148,19.114,1.119556e+12,3.484583e+03,1.650230e+22,35.877,29.136,2.974,119.125130
2013.10.31_03:12:00_TAI,83.4,1.880985e+21,45.975,122.930,122.474,66.639,0.26607803,4.434126e+12,0.00369473,201.442,13.538,1.096496e+12,3.498372e+03,1.702292e+22,37.291,29.967,3.214,121.757164
2013.10.31_03:24:00_TAI,83.6,1.933995e+21,46.524,121.377,121.168,65.709,0.46326503,4.547633e+12,0.00069106,206.711,2.633,9.154795e+11,3.532879e+03,1.787584e+22,37.508,31.391,3.262,123.864128
2013.10.31_03:36:00_TAI,83.8,2.017732e+21,45.253,124.739,124.075,68.300,0.30845708,4.791780e+12,0.00257043,219.697,9.971,7.324600e+11,3.639757e+03,1.875015e+22,36.057,29.569,2.894,124.998055
2013.10.31_03:48:00_TAI,84.0,2.018548e+21,45.318,121.694,120.249,66.575,0.21079889,4.637935e+12,-0.00056932,209.689,2.224,4.272927e+11,3.584909e+03,1.860567e+22,36.550,28.915,2.960,126.019394
2013.10.31_04:00:00_TAI,84.2,2.026116e+21,48.918,121.647,121.443,67.584,0.38216454,4.976493e+12,0.00229285,211.256,9.394,1.472069e+12,3.649225e+03,1.985542e+22,38.222,32.072,2.961,124.131660
2013.10.31_04:12:00_TAI,84.4,2.068692e+21,49.380,120.786,121.216,67.694,0.39618456,5.080590e+12,0.00179101,210.460,7.587,1.240887e+12,3.739010e+03,2.103415e+22,38.106,30.784,3.462,125.292648
2013.10.31_04:24:00_TAI,84.6,2.117545e+21,44.700,129.288,127.273,70.284,0.11257455,4.897266e+12,0.00043810,206.195,1.751,3.228249e+11,3.653442e+03,1.939317e+22,35.372,26.070,3.406,126.459908
2013.10.31_04:36:00_TAI,84.8,2.091706e+21,45.699,131.013,130.106,71.356,0.43956950,4.592097e+12,0.00152490,202.642,5.857,8.757608e+11,3.892588e+03,1.985615e+22,36.000,26.347,3.418,125.440979
2013.10.31_04:48:00_TAI,85.0,2.188720e+21,43.196,130.548,128.339,70.276,0.46599111,4.984608e+12,0.00151429,215.997,6.165,9.842392e+11,3.725605e+03,2.014732e+22,35.590,25.982,3.327,124.342285
2013.10.31_05:00:00_TAI,85.2,2.141976e+21,44.295,130.467,129.575,70.872,0.73127961,4.848343e+12,0.00176394,216.080,6.968,1.498293e+12,3.876900e+03,2.033734e+22,35.406,26.506,3.335,123.611137
2013.10.31_05:12:00_TAI,85.4,2.170440e+21,43.405,131.093,130.422,69.956,0.19213985,5.008046e+12,0.00156987,217.353,6.231,6.969539e+11,3.683253e+03,1.941935e+22,33.906,23.048,3.165,125.054550
2013.10.31_05:24:00_TAI,85.6,2.134959e+21,44.678,134.446,133.937,72.870,0.14493246,4.883530e+12,0.00290968,224.375,11.028,6.594773e+11,3.901329e+03,1.964169e+22,34.363,23.556,3.166,121.998688
2013.10.31_05:36:00_TAI,85.8,2.055570e+21,45.455,133.995,135.576,74.244,0.24839301,4.543489e+12,0.00649254,210.069,22.730,1.406789e+12,4.331493e+03,2.013921e+22,35.010,25.850,3.365,125.361580
2013.10.31_05:48:00_TAI,86.0,2.037069e+21,45.187,136.415,138.394,75.343,-0.01098839,4.391457e+12,0.00566019,207.212,19.035,1.803284e+12,4.527308e+03,2.021992e+22,34.950,25.959,3.374,121.635567
2013.10.31_06:24:00_TAI,86.6,2.075598e+21,44.180,139.381,143.693,76.329,0.55757207,4.363706e+12,0.00694292,207.350,23.030,2.467922e+12,4.309834e+03,1.898535e+22,34.546,23.907,3.430,127.888809
2013.10.31_06:36:00_TAI,86.8,2.037988e+21,42.148,141.150,143.418,76.916,-0.17839724,4.089268e+12,0.00537961,194.984,16.865,1.628188e+12,4.269984e+03,1.777773e+22,33.108,21.627,3.243,129.369003
2013.10.31_06:48:00_TAI,87.0,2.086888e+21,42.548,141.987,145.782,77.742,-0.42663154,4.050924e+12,0.00650966,193.417,20.707,2.468155e+12,4.385148e+03,1.852510e+22,32.777,21.345,3.423,130.561768
2013.10.31_07:00:00_TAI,87.2,2.100143e+21,43.216,136.995,139.634,75.782,-0.02089048,4.103484e+12,0.00540608,190.034,17.900,2.264690e+12,4.215634e+03,1.853679e+22,33.180,22.169,3.395,130.081467
2013.10.31_07:12:00_TAI,87.4,2.160770e+21,43.363,137.486,139.627,75.155,-0.08377691,4.112933e+12,0.00315874,192.168,10.765,1.437749e+12,4.065293e+03,1.839941e+22,33.421,22.212,3.289,133.612991
2013.10.31_07:24:00_TAI,87.6,2.164890e+21,42.062,138.926,141.914,76.361,0.08663461,3.947776e+12,0.00308560,191.500,10.179,1.351617e+12,4.137434e+03,1.812700e+22,32.000,19.673,2.976,135.916000
2013.10.31_07:36:00_TAI,87.8,2.219659e+21,42.817,137.803,139.510,75.936,0.08220664,3.987812e+12,0.00243455,187.546,8.416,1.432763e+12,3.870569e+03,1.776997e+22,32.003,20.972,2.967,133.835083
2013.10.31_07:48:00_TAI,88.0,2.267108e+21,41.403,140.869,142.930,76.871,-0.02160387,3.865819e+12,0.00172798,185.838,5.965,9.890648e+11,3.701446e+03,1.697877e+22,30.847,18.616,2.890,138.066879
2013.10.31_08:00:00_TAI,88.2,2.258861e+21,41.363,142.241,144.062,77.291,0.04527137,3.969182e+12,-0.00000779,184.929,0.027,4.005913e+11,3.799457e+03,1.744854e+22,30.951,17.785,2.703,138.651367
2013.10.31_08:12:00_TAI,88.4,2.315640e+21,41.456,139.822,139.931,76.006,0.01935739,4.006598e+12,-0.00081681,186.258,2.975,4.625165e+10,3.728324e+03,1.803787e+22,31.309,18.446,2.823,139.714294
2013.10.31_08:24:00_TAI,88.6,2.362404e+21,40.946,137.258,137.731,72.943,-0.05917514,3.838057e+12,-0.00150767,184.003,5.596,1.158400e+11,3.523431e+03,1.736946e+22,30.921,19.127,2.899,142.556686
2013.10.31_08:36:00_TAI,88.8,2.396574e+21,41.417,135.645,136.238,71.379,0.14470831,3.925057e+12,-0.00043608,186.727,1.663,2.862302e+11,3.386047e+03,1.715087e+22,30.910,19.822,2.697,142.207993
2013.10.31_08:48:00_TAI,89.0,2.395881e+21,40.622,136.114,136.216,70.942,0.31469607,3.896135e+12,-0.00179141,187.181,6.770,6.169011e+11,3.339140e+03,1.676251e+22,30.201,16.455,2.694,144.884094
2013.10.31_09:00:00_TAI,89.2,2.426158e+21,40.699,134.667,134.331,70.553,0.38246492,3.962385e+12,-0.00100432,185.040,3.882,7.665920e+11,3.277319e+03,1.682212e+22,29.984,15.990,2.834,145.614273
2013.10.31_09:12:00_TAI,89.4,2.467300e+21,41.056,134.444,134.333,69.363,0.34794199,4.112475e+12,-0.00255426,190.063,10.263,1.052757e+12,3.213692e+03,1.714853e+22,30.782,17.695,3.050,147.646362
2013.10.31_09:24:00_TAI,89.6,2.480523e+21,43.072,127.685,127.242,67.312,0.36594480,4.362688e+12,-0.00308638,196.439,13.074,1.084840e+12,3.162086e+03,1.778862e+22,32.183,21.483,2.860,150.616455
2013.10.31_09:36:00_TAI,89.8,2.515955e+21,41.293,127.731,127.087,67.267,0.61578590,4.263736e+12,-0.00233191,190.226,9.850,1.348797e+12,3.034080e+03,1.702015e+22,31.665,19.413,2.820,148.923233
2013.10.31_09:48:00_TAI,90.0,2.543507e+21,41.436,127.904,127.600,66.256,0.26361090,4.255070e+12,-0.00143563,190.364,6.176,5.881892e+11,3.003910e+03,1.716607e+22,31.724,19.359,2.603,148.622192
2013.10.31_10:00:00_TAI,90.2,2.518615e+21,42.623,128.794,128.204,67.614,0.39121792,4.320326e+12,-0.00288282,189.194,12.359,9.835704e+11,3.116956e+03,1.774585e+22,32.129,19.991,2.866,151.397507
2013.10.31_10:12:00_TAI,90.4,2.584891e+21,42.609,127.628,127.694,66.464,0.13645574,4.454912e+12,-0.00299095,196.163,13.262,7.805493e+11,3.068633e+03,1.807387e+22,32.268,20.496,3.155,152.503616
2013.10.31_10:24:00_TAI,90.6,2.623869e+21,42.188,127.393,127.971,66.803,0.29571381,4.616682e+12,-0.00197711,198.883,8.808,1.064036e+12,3.082838e+03,1.823942e+22,31.982,19.753,3.269,157.128189
2013.10.31_10:36:00_TAI,90.8,2.665063e+21,41.874,126.907,128.038,66.228,0.46003732,4.587888e+12,-0.00205553,198.591,9.367,1.086948e+12,2.969649e+03,1.797201e+22,31.553,19.070,3.019,156.371490
2013.10.31_10:48:00_TAI,91.0,2.648118e+21,42.083,130.616,131.570,68.849,0.14420995,4.560178e+12,-0.00243836,205.381,10.797,5.431730e+11,3.044130e+03,1.790125e+22,31.057,17.751,2.838,156.372620
2013.10.31_11:00:00_TAI,91.2,2.608637e+21,40.133,133.500,133.139,70.824,0.43433273,4.659539e+12,-0.00386628,205.582,16.455,9.583782e+11,3.000131e+03,1.695721e+22,30.308,16.447,0.000,150.478333
2013.10.31_11:12:00_TAI,91.4,2.641587e+21,41.214,131.630,132.089,68.526,0.26095936,4.307312e+12,-0.00296635,198.777,12.770,9.699840e+11,3.080761e+03,1.761342e+22,30.476,16.260,0.000,152.270584
2013.10.31_11:24:00_TAI,91.6,2.744467e+21,41.647,127.801,128.125,66.277,0.31767741,4.619856e+12,-0.00268415,203.279,12.519,7.681271e+11,2.912050e+03,1.803724e+22,31.522,18.096,2.528,155.434204
2013.10.31_11:36:00_TAI,91.8,2.825449e+21,41.265,125.323,124.779,65.461,0.31273037,4.748660e+12,-0.00140959,209.040,6.804,7.825698e+11,2.920088e+03,1.871913e+22,31.890,19.992,2.292,155.533188
2013.10.31_11:48:00_TAI,92.0,2.830338e+21,43.154,123.720,123.535,63.934,0.04763014,5.070370e+12,-0.00152407,216.691,7.593,2.501430e+11,2.862982e+03,1.894240e+22,32.585,20.855,0.000,156.612137
2013.10.31_12:00:00_TAI,92.2,2.912346e+21,45.409,121.392,121.371,63.803,0.45219433,5.191683e+12,-0.00105765,213.530,5.634,1.248702e+12,2.902047e+03,2.053051e+22,34.084,23.484,2.694,157.597900
2013.10.31_12:12:00_TAI,92.4,2.996679e+21,44.428,120.325,119.754,62.987,0.10474900,5.592200e+12,-0.00168635,226.952,9.231,4.053393e+11,2.830143e+03,2.057433e+22,34.202,24.479,2.364,158.494400
2013.10.31_12:24:00_TAI,92.6,3.016615e+21,44.269,121.559,122.323,63.184,0.14898123,5.625636e+12,-0.00425908,230.207,23.216,1.542554e+12,2.857558e+03,2.068635e+22,33.683,23.537,2.961,156.559326
2013.10.31_12:36:00_TAI,92.8,3.050570e+21,44.066,123.705,124.350,65.761,0.10876065,5.679691e+12,-0.00167238,241.332,9.038,7.780258e+11,3.076675e+03,2.208053e+22,33.418,23.094,2.375,164.320145
2013.10.31_12:48:00_TAI,93.0,3.152909e+21,44.670,122.912,124.913,65.868,0.12629767,6.246875e+12,-0.00037377,270.218,2.110,4.017513e+11,3.207139e+03,2.404757e+22,34.455,24.283,3.021,163.677277
2013.10.31_13:00:00_TAI,93.2,3.199143e+21,45.083,122.568,124.174,65.177,0.23800956,6.194975e+12,0.00187827,270.999,10.766,1.140491e+12,3.323806e+03,2.530639e+22,34.837,25.083,2.627,162.887268
2013.10.31_13:12:00_TAI,93.4,3.272780e+21,45.058,123.873,124.561,65.693,-0.07075144,6.381585e+12,0.00113840,275.038,6.669,1.006853e+12,3.365986e+03,2.618631e+22,34.615,23.762,2.424,166.789215
2013.10.31_13:24:00_TAI,93.6,3.338529e+21,44.095,126.713,126.651,67.584,0.14565453,6.256386e+12,-0.00002788,272.766,0.162,5.317246e+11,3.371645e+03,2.606465e+22,33.925,21.354,2.842,168.185135
2013.10.31_13:36:00_TAI,93.8,3.425095e+21,44.216,126.693,127.335,67.161,0.23014361,6.460243e+12,-0.00157519,287.564,9.396,7.114808e+11,3.419241e+03,2.708649e+22,33.878,22.129,3.021,173.585907
2013.10.31_13:48:00_TAI,94.0,3.401590e+21,45.048,128.033,129.511,69.040,0.24316815,6.606559e+12,-0.00012786,287.834,0.756,7.451728e+11,3.547667e+03,2.785886e+22,34.508,23.795,2.936,171.829605
2013.10.31_14:00:00_TAI,94.2,3.488075e+21,43.514,127.537,127.303,68.122,0.01426749,6.595194e+12,-0.00243029,302.152,14.392,3.549932e+11,3.442351e+03,2.707298e+22,34.268,23.050,2.973,173.137161
2013.10.31_14:12:00_TAI,94.4,3.503189e+21,44.008,129.326,131.143,68.925,0.08069567,6.626668e+12,-0.00303081,294.744,17.985,2.483706e+11,3.464701e+03,2.730396e+22,33.936,23.525,3.094,174.506393
2013.10.31_14:24:00_TAI,94.6,3.545816e+21,43.079,128.476,128.536,68.738,0.24324831,6.734080e+12,-0.00331562,296.837,19.778,7.519175e+11,3.476359e+03,2.753896e+22,33.537,22.967,3.077,178.349792
2013.10.31_14:36:00_TAI,94.8,3.630926e+21,43.910,126.602,126.580,68.519,0.25436991,6.756452e+12,-0.00388167,302.443,23.647,8.030183e+11,3.491681e+03,2.824925e+22,33.317,22.489,3.094,181.216171
2013.10.31_14:48:00_TAI,95.0,3.704561e+21,43.185,127.250,126.000,68.436,0.16417602,6.890482e+12,-0.00446830,309.349,27.770,5.287383e+11,3.348814e+03,2.764042e+22,33.178,21.722,3.262,182.312286
2013.10.31_15:00:00_TAI,95.2,3.741666e+21,44.325,128.433,128.284,69.428,0.39784566,6.967681e+12,-0.00322660,314.478,20.137,1.286617e+12,3.655216e+03,3.029561e+22,33.869,22.560,3.255,185.066238
2013.10.31_15:12:00_TAI,95.4,3.770409e+21,44.679,128.977,127.946,69.454,0.37165552,6.760712e+12,-0.00165072,300.586,10.319,1.204013e+12,3.750686e+03,3.114169e+22,34.151,23.097,3.055,187.752838
2013.10.31_15:24:00_TAI,95.6,3.880563e+21,42.906,132.479,132.895,70.376,0.23415378,6.896942e+12,-0.00502435,325.286,30.734,7.421687e+11,3.759209e+03,3.053849e+22,33.084,22.266,3.107,189.127228
2013.10.31_15:36:00_TAI,95.8,3.964618e+21,43.446,131.296,131.912,69.937,0.02627205,7.367907e+12,-0.00437877,346.154,27.691,8.608759e+10,3.768214e+03,3.164754e+22,33.579,22.802,3.382,188.099091
2013.10.31_15:48:00_TAI,96.0,3.984097e+21,45.217,129.637,131.755,70.118,0.24125861,7.681542e+12,-0.00301746,346.019,19.641,1.310870e+12,3.829350e+03,3.310181e+22,35.230,24.366,3.332,189.318008
2013.10.31_16:00:00_TAI,96.2,3.932500e+21,45.479,131.739,134.115,72.311,0.19633235,7.464022e+12,-0.00274380,344.939,17.346,1.154354e+12,4.042683e+03,3.394194e+22,35.290,24.075,3.542,187.171387
2013.10.31_16:12:00_TAI,96.4,3.943740e+21,45.700,132.714,135.410,72.117,-0.06798603,7.487348e+12,-0.00056337,351.757,3.549,1.932724e+12,4.125544e+03,3.451163e+22,35.468,24.194,3.472,183.982803
2013.10.31_16:24:00_TAI,96.6,3.978618e+21,44.937,131.361,133.250,71.427,0.37162721,7.582210e+12,-0.00030444,360.627,1.922,1.995273e+12,4.165710e+03,3.493061e+22,35.217,25.594,3.497,186.782181
2013.10.31_16:36:00_TAI,96.8,3.988984e+21,45.485,132.972,136.333,71.884,-0.13378069,7.575518e+12,-0.00007641,363.011,0.482,1.818310e+12,4.227917e+03,3.540731e+22,35.676,25.611,3.436,185.062134
2013.10.31_16:48:00_TAI,97.0,3.931617e+21,44.817,134.723,138.370,73.962,0.13128388,7.355703e+12,0.00297512,369.855,17.934,3.024093e+12,4.468724e+03,3.577414e+22,34.776,24.121,3.177,185.732315
2013.10.31_17:00:00_TAI,97.2,4.030006e+21,43.092,134.876,138.422,72.217,0.17603983,7.298883e+12,0.00208148,360.107,12.712,2.299182e+12,4.175679e+03,3.386629e+22,33.541,21.958,3.190,188.381348
2013.10.31_17:12:00_TAI,97.4,4.034739e+21,42.701,133.958,138.495,71.252,0.26586065,6.882452e+12,0.00255081,340.287,15.249,3.053100e+12,4.368445e+03,3.468129e+22,33.183,21.797,3.113,190.634323
2013.10.31_17:24:00_TAI,97.6,4.032408e+21,42.731,132.306,136.622,70.315,0.12627582,7.043465e+12,0.00357302,342.708,21.502,2.800457e+12,4.246595e+03,3.393952e+22,33.130,21.785,3.204,187.744431
2013.10.31_17:36:00_TAI,97.8,4.169493e+21,42.155,131.867,136.247,69.008,0.22983012,7.122569e+12,-0.00027893,347.390,1.741,1.397458e+12,4.113188e+03,3.409689e+22,32.961,21.532,3.155,190.251038
2013.10.31_17:48:00_TAI,98.0,4.246836e+21,42.020,130.394,132.905,68.416,0.16564023,7.239499e+12,0.00087660,341.860,5.781,1.166606e+12,3.863106e+03,3.383996e+22,32.966,20.770,3.085,190.463547
2013.10.31_18:24:00_TAI,98.6,4.429693e+21,40.609,129.168,130.105,65.808,0.03468201,7.035623e+12,-0.00039433,337.263,2.713,3.790461e+11,3.617167e+03,3.304986e+22,31.946,18.721,2.838,194.611328
2013.10.31_18:36:00_TAI,98.8,4.374060e+21,40.416,128.431,128.740,66.385,0.15442625,6.889637e+12,-0.00068492,326.029,4.651,5.859308e+11,3.561126e+03,3.211690e+22,31.778,18.274,3.198,190.083145
2013.10.31_18:48:00_TAI,99.0,4.422269e+21,40.670,127.939,127.724,66.071,-0.00007561,6.982152e+12,0.00162651,332.968,11.298,1.914225e+12,3.552888e+03,3.277395e+22,31.583,17.967,3.051,190.140228
2013.10.31_19:00:00_TAI,99.2,4.381491e+21,41.355,127.142,126.949,65.534,0.32881549,7.127505e+12,0.00109472,331.699,7.671,1.193824e+12,3.497865e+03,3.255441e+22,31.859,18.593,3.332,191.846725
2013.10.31_19:12:00_TAI,99.4,4.377086e+21,42.013,127.059,128.195,65.970,0.06032189,7.136648e+12,0.00296021,336.673,20.662,2.241199e+12,3.629740e+03,3.364678e+22,32.332,19.957,3.290,194.390747
2013.10.31_19:24:00_TAI,99.6,4.337660e+21,41.510,128.965,130.908,66.700,0.23394082,6.858721e+12,0.00281300,336.084,19.010,2.219659e+12,3.681170e+03,3.303822e+22,32.129,19.310,3.290,193.366104
2013.10.31_19:36:00_TAI,99.8,4.375883e+21,41.745,127.772,129.591,66.420,0.29500368,7.056823e+12,0.00291942,338.148,19.975,2.869300e+12,3.669973e+03,3.334713e+22,32.360,19.380,3.148,191.631073
2013.10.31_19:48:00_TAI,100.0,4.289187e+21,41.439,128.737,130.128,66.391,0.11342584,6.762761e+12,0.00295989,322.310,19.701,2.323673e+12,3.686295e+03,3.258487e+22,32.298,19.681,3.150,192.942886
2013.10.31_20:00:00_TAI,100.2,4.247612e+21,41.169,130.781,132.666,67.773,0.22473989,6.633993e+12,0.00470754,312.828,30.430,3.166617e+12,3.729766e+03,3.202305e+22,31.810,18.082,2.703,192.539154
